root,adaptation,budget_queries,method,selected_idx,hf_queries,hf_episode_cost,hf_native_environment_steps,hf_native_agent_steps,hf_native_episode_compute_seconds,selected_audit_gain,empirical_oracle_regret,queries,selected_distribution,allocation_mc_se_gain
303,4,2,lucb_v2,5,2,40,12000.0,86701.0,145.94433101796312,14.162158189505327,10.446504879148879,"[5, 4]",,
303,4,2,no_hf_v2,6,0,0,0.0,0.0,0.0,-2.4693829126897393,27.078045981343944,[],,
303,4,2,proxy_only,5,0,0,0.0,0.0,0.0,14.162158189505327,10.446504879148879,[],,
303,4,2,global_voi_heuristic,3,2,40,12000.0,83146.0,140.19122568692546,24.608663068654206,0.0,"[2, 3]",,
303,4,2,uniform_v2_expected_100,,2,40,11985.04,85490.68,144.13772452824108,16.251459165335106,8.3572039033191,,"[5, 5, 5, 5, 5, 3, 5, 3, 5, 3, 3, 5, 5, 5, 3, 3, 3, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 3, 3, 5, 5, 5]",0.41996529763337953
303,4,4,pivot_kg,5,4,72,21556.0,154885.0,261.66266925103264,14.162158189505327,10.446504879148879,"[5, 4, 6, 1]",,
303,4,4,uniform_v2,4,4,72,21600.0,152481.0,257.8518211239716,-7.53066020003279,32.139323268686994,"[3, 2, 6, 4]",,
303,4,4,ivr_v2,5,4,72,21556.0,154885.0,261.66266925103264,14.162158189505327,10.446504879148879,"[5, 4, 1, 6]",,
303,4,4,lucb_v2,5,4,72,21556.0,154885.0,261.66266925103264,14.162158189505327,10.446504879148879,"[5, 4, 6, 1]",,
303,4,4,no_hf_v2,6,0,0,0.0,0.0,0.0,-2.4693829126897393,27.078045981343944,[],,
303,4,4,proxy_only,5,0,0,0.0,0.0,0.0,14.162158189505327,10.446504879148879,[],,
303,4,4,global_voi_heuristic,5,4,72,21600.0,150945.0,254.9902253789478,14.162158189505327,10.446504879148879,"[2, 3, 6, 5]",,
303,4,4,uniform_v2_expected_100,,4,72,21572.72,152611.03,257.87218681109897,12.949057962299726,11.65960510635448,,"[5, 5, 5, 5, 4, 5, 5, 5, 5, 3, 3, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 3, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.6484724133971589
303,4,1,author_PIVOT_VOI_E5C,6,1,24,7156.0,52079.0,87.51643102400703,-2.4693829126897393,27.078045981343944,[1],,
303,4,1,author_GlobalVOI_E5C,5,1,24,7200.0,52551.0,88.42480659502326,14.162158189505327,10.446504879148879,[6],,
303,4,1,author_Uniform_E5C,5,1,24,7200.0,51694.0,86.59709248295985,14.162158189505327,10.446504879148879,[5],,
303,4,1,author_LUCB_E5C,5,1,24,7200.0,52551.0,88.42480659502326,14.162158189505327,10.446504879148879,[6],,
303,4,2,author_PIVOT_VOI_E5C,3,2,40,11956.0,85194.0,143.28185991896316,24.608663068654206,0.0,"[1, 3]",,
303,4,2,author_GlobalVOI_E5C,3,2,40,12000.0,85666.0,144.1902354899794,24.608663068654206,0.0,"[6, 3]",,
303,4,2,author_Uniform_E5C,5,2,40,12000.0,83502.0,140.9114395819488,14.162158189505327,10.446504879148879,"[5, 2]",,
303,4,2,author_LUCB_E5C,5,2,40,12000.0,86022.0,144.91044938500272,14.162158189505327,10.446504879148879,"[6, 5]",,
303,4,4,author_PIVOT_VOI_E5C,5,4,72,21556.0,153672.0,259.1147412439459,14.162158189505327,10.446504879148879,"[1, 3, 5, 4]",,
303,4,4,author_GlobalVOI_E5C,5,4,72,21600.0,150945.0,254.9902253789478,14.162158189505327,10.446504879148879,"[6, 3, 2, 5]",,
303,4,4,author_Uniform_E5C,5,4,72,21556.0,150473.0,254.08184980793158,14.162158189505327,10.446504879148879,"[5, 2, 1, 3]",,
303,4,4,author_LUCB_E5C,5,4,72,21600.0,150945.0,254.9902253789478,14.162158189505327,10.446504879148879,"[6, 5, 3, 2]",,
303,12,1,pivot_kg,5,1,56,16786.0,117031.0,195.68667785619618,-0.5946868600873545,10.519097163593166,[5],,
303,12,1,uniform_v2,6,1,56,16791.0,116581.0,194.40049316897057,1.8171088408720273,8.107301462633785,[3],,
303,12,1,ivr_v2,5,1,56,16786.0,117031.0,195.68667785619618,-0.5946868600873545,10.519097163593166,[5],,
303,12,1,lucb_v2,5,1,56,16786.0,117031.0,195.68667785619618,-0.5946868600873545,10.519097163593166,[5],,
303,12,1,no_hf_v2,6,0,0,0.0,0.0,0.0,1.8171088408720273,8.107301462633785,[],,
303,12,1,proxy_only,5,0,0,0.0,0.0,0.0,-0.5946868600873545,10.519097163593166,[],,
303,12,1,global_voi_heuristic,6,1,56,16791.0,116581.0,194.40049316897057,1.8171088408720273,8.107301462633785,[3],,
303,12,1,uniform_v2_expected_100,,1,56,16784.27,116843.68,195.5157180949609,0.370031420296398,9.554378883209415,,"[5, 5, 5, 6, 5, 6, 6, 6, 5, 6, 6, 5, 5, 5, 6, 6, 6, 6, 6, 5, 5, 6, 5, 5, 6, 5, 5, 5, 6, 5, 5, 6, 6, 6, 6, 5, 6, 5, 5, 5, 6, 6, 5, 5, 5, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 6, 5, 5, 5, 6, 5, 5, 6, 5, 5, 5, 5, 6, 5, 5, 5, 6, 6, 5, 5, 5, 5, 5, 6, 6, 5, 5, 5, 6, 5, 6, 6, 5, 6, 6, 6, 6, 5, 5]",0.11874861150745408
303,12,2,pivot_kg,5,2,88,26386.0,181699.0,304.26701528026024,-0.5946868600873545,10.519097163593166,"[5, 6]",,
303,12,2,uniform_v2,6,2,88,26327.0,180368.0,301.6107992758625,1.8171088408720273,8.107301462633785,"[3, 2]",,
303,12,2,ivr_v2,5,2,88,26386.0,183283.0,307.2070932640345,-0.5946868600873545,10.519097163593166,"[5, 4]",,
303,12,2,lucb_v2,5,2,88,26386.0,181699.0,304.26701528026024,-0.5946868600873545,10.519097163593166,"[5, 6]",,
303,12,2,no_hf_v2,6,0,0,0.0,0.0,0.0,1.8171088408720273,8.107301462633785,[],,
303,12,2,proxy_only,5,0,0,0.0,0.0,0.0,-0.5946868600873545,10.519097163593166,[],,
303,12,2,global_voi_heuristic,6,2,88,26327.0,180368.0,301.6107992758625,1.8171088408720273,8.107301462633785,"[3, 2]",,
303,12,2,uniform_v2_expected_100,,2,88,26370.65,182291.87,305.45825080664014,0.03238002216208477,9.892030281343727,,"[5, 5, 5, 5, 6, 6, 5, 6, 5, 6, 6, 5, 5, 5, 6, 6, 6, 5, 6, 5, 5, 6, 5, 5, 6, 5, 5, 5, 6, 5, 5, 5, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 6, 5, 6, 5, 6, 5, 6, 6, 5, 5, 5]",0.10632256694849337
303,12,4,pivot_kg,5,4,152,45586.0,314977.0,528.8230166792055,-0.5946868600873545,10.519097163593166,"[5, 6, 4, 1]",,
303,12,4,uniform_v2,5,4,152,45527.0,311288.0,521.7115521077649,-0.5946868600873545,10.519097163593166,"[3, 2, 6, 4]",,
303,12,4,ivr_v2,5,4,152,45586.0,314977.0,528.8230166792055,-0.5946868600873545,10.519097163593166,"[5, 4, 6, 1]",,
303,12,4,lucb_v2,5,4,152,45586.0,314977.0,528.8230166792055,-0.5946868600873545,10.519097163593166,"[5, 6, 4, 1]",,
303,12,4,no_hf_v2,6,0,0,0.0,0.0,0.0,1.8171088408720273,8.107301462633785,[],,
303,12,4,proxy_only,5,0,0,0.0,0.0,0.0,-0.5946868600873545,10.519097163593166,[],,
303,12,4,global_voi_heuristic,5,4,152,45513.0,310713.0,520.3891632730374,-0.5946868600873545,10.519097163593166,"[3, 2, 6, 5]",,
303,12,4,uniform_v2_expected_100,,4,152,45540.87,313018.72,524.9678931511304,-0.5946868600873546,10.519097163593168,,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",1.1158161231197418e-17
303,12,1,author_PIVOT_VOI_E5C,6,1,56,16791.0,116581.0,194.40049316897057,1.8171088408720273,8.107301462633785,[3],,
303,12,1,author_GlobalVOI_E5C,6,1,56,16800.0,116022.0,194.0689887071494,1.8171088408720273,8.107301462633785,[6],,
303,12,1,author_Uniform_E5C,5,1,56,16786.0,117031.0,195.68667785619618,-0.5946868600873545,10.519097163593166,[5],,
303,12,1,author_LUCB_E5C,6,1,56,16800.0,116022.0,194.0689887071494,1.8171088408720273,8.107301462633785,[6],,
303,12,2,author_PIVOT_VOI_E5C,1,2,88,26391.0,183607.0,307.4360791600775,-28.410053935853682,38.33446423935949,"[3, 1]",,
303,12,2,author_GlobalVOI_E5C,6,2,88,26391.0,181249.0,302.9808305930346,1.8171088408720273,8.107301462633785,"[6, 3]",,
303,12,2,author_Uniform_E5C,5,2,88,26322.0,180818.0,302.89698396308813,-0.5946868600873545,10.519097163593166,"[5, 2]",,
303,12,2,author_LUCB_E5C,6,2,88,26391.0,181249.0,302.9808305930346,1.8171088408720273,8.107301462633785,"[6, 3]",,
303,12,4,author_PIVOT_VOI_E5C,5,4,152,45513.0,313071.0,524.8444118400803,-0.5946868600873545,10.519097163593166,"[3, 1, 5, 2]",,
303,12,4,author_GlobalVOI_E5C,5,4,152,45513.0,310713.0,520.3891632730374,-0.5946868600873545,10.519097163593166,"[6, 3, 2, 5]",,
303,12,4,author_Uniform_E5C,5,4,152,45513.0,313071.0,524.8444118400803,-0.5946868600873545,10.519097163593166,"[5, 2, 1, 3]",,
303,12,4,author_LUCB_E5C,5,4,152,45513.0,310713.0,520.3891632730374,-0.5946868600873545,10.519097163593166,"[6, 3, 5, 2]",,
304,4,1,pivot_kg,6,1,24,7200.0,44812.0,76.10596585815074,66.99691095582968,0.0,[5],,
304,4,1,uniform_v2,6,1,24,7200.0,44812.0,76.10596585815074,66.99691095582968,0.0,[5],,
304,4,1,ivr_v2,6,1,24,7200.0,44812.0,76.10596585815074,66.99691095582968,0.0,[5],,
304,4,1,lucb_v2,6,1,24,7200.0,44812.0,76.10596585815074,66.99691095582968,0.0,[5],,
304,4,1,no_hf_v2,6,0,0,0.0,0.0,0.0,66.99691095582968,0.0,[],,
304,4,1,proxy_only,6,0,0,0.0,0.0,0.0,66.99691095582968,0.0,[],,
304,4,1,global_voi_heuristic,6,1,24,7195.0,45544.0,77.1515074709896,66.99691095582968,0.0,[4],,
304,4,1,uniform_v2_expected_100,,1,24,7199.3,46100.95,78.28423729232571,66.99691095582968,0.0,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
304,4,2,pivot_kg,6,2,40,11995.0,74761.0,126.96858837909531,66.99691095582968,0.0,"[5, 4]",,
304,4,2,uniform_v2,6,2,40,12000.0,76166.0,129.472336404433,66.99691095582968,0.0,"[5, 3]",,
304,4,2,ivr_v2,6,2,40,11995.0,74761.0,126.96858837909531,66.99691095582968,0.0,"[5, 4]",,
304,4,2,lucb_v2,6,2,40,12000.0,75056.0,127.63055876316503,66.99691095582968,0.0,"[5, 6]",,
304,4,2,no_hf_v2,6,0,0,0.0,0.0,0.0,66.99691095582968,0.0,[],,
304,4,2,proxy_only,6,0,0,0.0,0.0,0.0,66.99691095582968,0.0,[],,
304,4,2,global_voi_heuristic,6,2,40,11995.0,76860.0,130.3595348749077,66.99691095582968,0.0,"[4, 2]",,
304,4,2,uniform_v2_expected_100,,2,40,11998.65,76531.91,130.15094972473278,66.99691095582968,0.0,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
304,4,4,pivot_kg,6,4,72,21595.0,135650.0,231.16427715111058,66.99691095582968,0.0,"[5, 4, 6, 1]",,
304,4,4,uniform_v2,6,4,72,21595.0,136359.0,231.85955183039187,66.99691095582968,0.0,"[5, 3, 6, 4]",,
304,4,4,ivr_v2,6,4,72,21595.0,135650.0,231.16427715111058,66.99691095582968,0.0,"[5, 4, 1, 6]",,
304,4,4,lucb_v2,6,4,72,21595.0,135650.0,231.16427715111058,66.99691095582968,0.0,"[5, 6, 4, 1]",,
304,4,4,no_hf_v2,6,0,0,0.0,0.0,0.0,66.99691095582968,0.0,[],,
304,4,4,proxy_only,6,0,0,0.0,0.0,0.0,66.99691095582968,0.0,[],,
304,4,4,global_voi_heuristic,6,4,72,21595.0,138859.0,236.39700128819095,66.99691095582968,0.0,"[4, 2, 3, 1]",,
304,4,4,uniform_v2_expected_100,,4,72,21597.35,137676.88,234.41712855258666,66.99691095582968,0.0,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
304,4,1,author_PIVOT_VOI_E5C,6,1,24,7200.0,46240.0,78.95998081704602,66.99691095582968,0.0,[1],,
304,4,1,author_GlobalVOI_E5C,6,1,24,7195.0,45544.0,77.1515074709896,66.99691095582968,0.0,[4],,
304,4,1,author_Uniform_E5C,6,1,24,7200.0,46949.0,79.6552554963273,66.99691095582968,0.0,[3],,
304,4,1,author_LUCB_E5C,6,1,24,7200.0,45839.0,77.81347785505932,66.99691095582968,0.0,[6],,
304,4,2,author_PIVOT_VOI_E5C,6,2,40,12000.0,77556.0,132.1680082209641,66.99691095582968,0.0,"[1, 2]",,
304,4,2,author_GlobalVOI_E5C,6,2,40,11995.0,76898.0,130.51787801727187,66.99691095582968,0.0,"[4, 3]",,
304,4,2,author_Uniform_E5C,6,2,40,12000.0,77193.0,131.1798484013416,66.99691095582968,0.0,"[3, 6]",,
304,4,2,author_LUCB_E5C,6,2,40,12000.0,75056.0,127.63055876316503,66.99691095582968,0.0,"[6, 5]",,
304,4,4,author_PIVOT_VOI_E5C,6,4,72,21595.0,138859.0,236.39700128819095,66.99691095582968,0.0,"[1, 2, 3, 4]",,
304,4,4,author_GlobalVOI_E5C,6,4,72,21595.0,138859.0,236.39700128819095,66.99691095582968,0.0,"[4, 3, 2, 1]",,
304,4,4,author_Uniform_E5C,6,4,72,21600.0,137726.0,234.2049567133654,66.99691095582968,0.0,"[3, 6, 2, 5]",,
304,4,4,author_LUCB_E5C,6,4,72,21595.0,136359.0,231.85955183039187,66.99691095582968,0.0,"[6, 5, 4, 3]",,
304,12,1,pivot_kg,6,1,56,16758.0,103738.0,176.32062812912045,37.15359257784934,0.0,[5],,
304,12,1,uniform_v2,6,1,56,16758.0,103738.0,176.32062812912045,37.15359257784934,0.0,[5],,
304,12,1,ivr_v2,6,1,56,16758.0,103738.0,176.32062812912045,37.15359257784934,0.0,[5],,
304,12,1,lucb_v2,6,1,56,16758.0,103738.0,176.32062812912045,37.15359257784934,0.0,[5],,
304,12,1,no_hf_v2,6,0,0,0.0,0.0,0.0,37.15359257784934,0.0,[],,
304,12,1,proxy_only,6,0,0,0.0,0.0,0.0,37.15359257784934,0.0,[],,
304,12,1,global_voi_heuristic,6,1,56,16773.0,103280.0,175.82537686795695,37.15359257784934,0.0,[4],,
304,12,1,uniform_v2_expected_100,,1,56,16787.37,104219.42,177.30101785605018,37.15359257784934,0.0,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
304,12,2,pivot_kg,6,2,88,26358.0,161248.0,274.3745542280376,37.15359257784934,0.0,"[5, 6]",,
304,12,2,uniform_v2,6,2,88,26358.0,163381.0,278.06762468244415,37.15359257784934,0.0,"[5, 3]",,
304,12,2,ivr_v2,6,2,88,26331.0,161122.0,274.4942891378887,37.15359257784934,0.0,"[5, 4]",,
304,12,2,lucb_v2,6,2,88,26331.0,161122.0,274.4942891378887,37.15359257784934,0.0,"[5, 4]",,
304,12,2,no_hf_v2,6,0,0,0.0,0.0,0.0,37.15359257784934,0.0,[],,
304,12,2,proxy_only,6,0,0,0.0,0.0,0.0,37.15359257784934,0.0,[],,
304,12,2,global_voi_heuristic,6,2,88,26373.0,162923.0,277.57237342128064,37.15359257784934,0.0,"[4, 3]",,
304,12,2,uniform_v2_expected_100,,2,88,26372.76,162507.51,276.87782280751736,37.15359257784934,0.0,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
304,12,4,pivot_kg,6,4,152,45531.0,276725.0,472.529562090931,37.15359257784934,0.0,"[5, 6, 4, 1]",,
304,12,4,uniform_v2,6,4,152,45531.0,278275.0,474.29521179012954,37.15359257784934,0.0,"[5, 3, 6, 4]",,
304,12,4,ivr_v2,6,4,152,45531.0,276725.0,472.529562090931,37.15359257784934,0.0,"[5, 4, 6, 1]",,
304,12,4,lucb_v2,6,4,152,45531.0,276725.0,472.529562090931,37.15359257784934,0.0,"[5, 4, 6, 1]",,
304,12,4,no_hf_v2,6,0,0,0.0,0.0,0.0,37.15359257784934,0.0,[],,
304,12,4,proxy_only,6,0,0,0.0,0.0,0.0,37.15359257784934,0.0,[],,
304,12,4,global_voi_heuristic,6,4,152,45558.0,280189.0,478.40937800810207,37.15359257784934,0.0,"[4, 3, 2, 1]",,
304,12,4,uniform_v2_expected_100,,4,152,45550.26,279234.34,476.4051838485309,37.15359257784934,0.0,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
304,12,1,author_PIVOT_VOI_E5C,6,1,56,16800.0,103989.0,177.63306271331385,37.15359257784934,0.0,[1],,
304,12,1,author_GlobalVOI_E5C,6,1,56,16773.0,103280.0,175.82537686795695,37.15359257784934,0.0,[4],,
304,12,1,author_Uniform_E5C,6,1,56,16800.0,105539.0,179.3987124125124,37.15359257784934,0.0,[3],,
304,12,1,author_LUCB_E5C,5,1,56,16800.0,103406.0,175.70564195810584,6.423896051196165,30.72969652665317,[6],,
304,12,2,author_PIVOT_VOI_E5C,6,2,88,26385.0,163162.0,278.4887204460101,37.15359257784934,0.0,"[1, 2]",,
304,12,2,author_GlobalVOI_E5C,6,2,88,26373.0,162923.0,277.57237342128064,37.15359257784934,0.0,"[4, 3]",,
304,12,2,author_Uniform_E5C,5,2,88,26400.0,163049.0,277.45263851142954,6.423896051196165,30.72969652665317,"[3, 6]",,
304,12,2,author_LUCB_E5C,6,2,88,26358.0,161248.0,274.3745542280376,37.15359257784934,0.0,"[6, 5]",,
304,12,4,author_PIVOT_VOI_E5C,6,4,152,45558.0,280189.0,478.40937800810207,37.15359257784934,0.0,"[1, 2, 3, 4]",,
304,12,4,author_GlobalVOI_E5C,6,4,152,45558.0,280189.0,478.40937800810207,37.15359257784934,0.0,"[4, 3, 2, 1]",,
304,12,4,author_Uniform_E5C,3,4,152,45543.0,280064.0,476.97720851405757,15.425096502168014,21.728496075681324,"[3, 6, 2, 5]",,
304,12,4,author_LUCB_E5C,3,4,152,45531.0,278275.0,474.29521179012954,15.425096502168014,21.728496075681324,"[6, 5, 3, 4]",,
305,4,1,pivot_kg,6,1,24,7200.0,46727.0,79.45588320790557,19.58025466793401,0.0,[4],,
305,4,1,uniform_v2,6,1,24,7200.0,50775.0,86.40056635491783,19.58025466793401,0.0,[2],,
305,4,1,ivr_v2,6,1,24,7200.0,48176.0,82.35492890089517,19.58025466793401,0.0,[5],,
305,4,1,lucb_v2,6,1,24,7200.0,46727.0,79.45588320790557,19.58025466793401,0.0,[4],,
305,4,1,no_hf_v2,6,0,0,0.0,0.0,0.0,19.58025466793401,0.0,[],,
305,4,1,proxy_only,6,0,0,0.0,0.0,0.0,19.58025466793401,0.0,[],,
305,4,1,global_voi_heuristic,6,1,24,7200.0,50775.0,86.40056635491783,19.58025466793401,0.0,[2],,
305,4,1,uniform_v2_expected_100,,1,24,7200.0,48342.66,82.3474441204546,19.58025466793401,0.0,,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",0.0
305,4,2,pivot_kg,6,2,40,12000.0,78131.0,133.33433974499349,19.58025466793401,0.0,"[4, 6]",,
305,4,2,uniform_v2,6,2,40,12000.0,82585.0,141.16550982987974,19.58025466793401,0.0,"[2, 5]",,
305,4,2,ivr_v2,6,2,40,12000.0,78537.0,134.22082668286748,19.58025466793401,0.0,"[5, 4]",,
305,4,2,lucb_v2,6,2,40,12000.0,78537.0,134.22082668286748,19.58025466793401,0.0,"[4, 5]",,
305,4,2,no_hf_v2,6,0,0,0.0,0.0,0.0,19.58025466793401,0.0,[],,
305,4,2,proxy_only,6,0,0,0.0,0.0,0.0,19.58025466793401,0.0,[],,
305,4,2,global_voi_heuristic,6,2,40,12000.0,83336.0,141.7645523699466,19.58025466793401,0.0,"[2, 1]",,
305,4,2,uniform_v2_expected_100,,2,40,12000.0,80094.01,136.70053497637448,13.77783480655421,5.8024198613798,,"[6, 6, 6, 6, 4, 6, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 6, 6, 6, 6, 4, 4, 6, 4, 6, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 4, 4, 6, 6, 6, 6, 6, 6, 4, 6, 6, 4, 6, 6, 4, 6, 6, 6, 4, 6, 6, 6, 4, 6, 4, 6, 4, 4, 6, 6, 6, 6, 4, 6, 6, 4, 6, 4, 6, 6, 6, 4, 6]",1.0377499688379497
305,4,4,pivot_kg,6,4,72,21600.0,142502.0,243.46326923498418,19.58025466793401,0.0,"[4, 6, 5, 1]",,
305,4,4,uniform_v2,6,4,72,21600.0,144350.0,246.90986414893996,19.58025466793401,0.0,"[2, 5, 4, 6]",,
305,4,4,ivr_v2,6,4,72,21600.0,142502.0,243.46326923498418,19.58025466793401,0.0,"[5, 4, 1, 6]",,
305,4,4,lucb_v2,6,4,72,21600.0,142502.0,243.46326923498418,19.58025466793401,0.0,"[4, 5, 1, 6]",,
305,4,4,no_hf_v2,6,0,0,0.0,0.0,0.0,19.58025466793401,0.0,[],,
305,4,4,proxy_only,6,0,0,0.0,0.0,0.0,19.58025466793401,0.0,[],,
305,4,4,global_voi_heuristic,6,4,72,21600.0,144676.0,246.75181124097435,19.58025466793401,0.0,"[2, 1, 4, 3]",,
